id,name,score1,score2
7411,Student_7411,86,86
7412,Student_7412,59,65
7413,Student_7413,94,62
7414,Student_7414,52,53
7415,Student_7415,94,93
7416,Student_7416,69,64
7417,Student_7417,98,81
7418,Student_7418,85,100
7419,Student_7419,77,100
7420,Student_7420,94,84
7421,Student_7421,69,88
7422,Student_7422,99,65
7423,Student_7423,86,75
7424,Student_7424,92,64
7425,Student_7425,72,97
7426,Student_7426,98,59
7427,Student_7427,65,88
7428,Student_7428,68,58
7429,Student_7429,91,78
7430,Student_7430,51,56
7431,Student_7431,91,61
7432,Student_7432,93,71
7433,Student_7433,59,60
7434,Student_7434,80,67
7435,Student_7435,82,74
7436,Student_7436,53,78
7437,Student_7437,55,87
7438,Student_7438,83,67
7439,Student_7439,91,99
7440,Student_7440,77,62
7441,Student_7441,86,88
7442,Student_7442,82,60
7443,Student_7443,75,72
7444,Student_7444,68,92
7445,Student_7445,55,76
7446,Student_7446,73,54
7447,Student_7447,76,78
7448,Student_7448,64,79
7449,Student_7449,68,90
7450,Student_7450,63,65
7451,Student_7451,71,80
7452,Student_7452,87,78
7453,Student_7453,51,90
7454,Student_7454,100,66
7455,Student_7455,87,52
7456,Student_7456,98,97
7457,Student_7457,89,85
7458,Student_7458,88,50
7459,Student_7459,75,88
7460,Student_7460,76,76
7461,Student_7461,69,55
7462,Student_7462,52,74
7463,Student_7463,61,64
7464,Student_7464,64,93
7465,Student_7465,91,66
7466,Student_7466,62,61
7467,Student_7467,71,50
7468,Student_7468,78,68
7469,Student_7469,84,75
7470,Student_7470,63,78
7471,Student_7471,71,50
7472,Student_7472,81,70
7473,Student_7473,63,69
7474,Student_7474,61,58
7475,Student_7475,70,80
7476,Student_7476,75,82
7477,Student_7477,60,100
7478,Student_7478,56,62
7479,Student_7479,60,65
7480,Student_7480,66,82
7481,Student_7481,63,79
7482,Student_7482,93,76
7483,Student_7483,53,97
7484,Student_7484,64,96
7485,Student_7485,75,95
7486,Student_7486,64,78
7487,Student_7487,99,52
7488,Student_7488,86,53
7489,Student_7489,68,63
7490,Student_7490,70,74
7491,Student_7491,62,78
7492,Student_7492,59,94
7493,Student_7493,70,78
7494,Student_7494,68,51
7495,Student_7495,76,95
7496,Student_7496,68,64
7497,Student_7497,83,65
7498,Student_7498,73,56
7499,Student_7499,81,96
7500,Student_7500,84,58
7501,Student_7501,80,93
7502,Student_7502,54,63
7503,Student_7503,69,89
7504,Student_7504,75,63
7505,Student_7505,64,72
7506,Student_7506,53,88
7507,Student_7507,83,91
7508,Student_7508,54,96
7509,Student_7509,76,78
7510,Student_7510,56,95
7511,Student_7511,86,58
7512,Student_7512,62,94
7513,Student_7513,70,91
7514,Student_7514,96,92
7515,Student_7515,84,88
7516,Student_7516,56,99
7517,Student_7517,67,98
7518,Student_7518,89,59
7519,Student_7519,78,60
7520,Student_7520,56,93
7521,Student_7521,82,59
7522,Student_7522,99,74
7523,Student_7523,51,89
7524,Student_7524,96,97
7525,Student_7525,94,81
7526,Student_7526,61,54
7527,Student_7527,95,54
7528,Student_7528,51,85
7529,Student_7529,76,79
7530,Student_7530,94,81
7531,Student_7531,88,97
7532,Student_7532,54,79
7533,Student_7533,57,80
7534,Student_7534,75,53
7535,Student_7535,88,79
7536,Student_7536,95,54
7537,Student_7537,61,81
7538,Student_7538,83,84
7539,Student_7539,80,80
7540,Student_7540,65,58
7541,Student_7541,90,75
7542,Student_7542,63,63
7543,Student_7543,92,72
7544,Student_7544,75,67
7545,Student_7545,74,73
7546,Student_7546,85,84
7547,Student_7547,69,84
7548,Student_7548,55,95
7549,Student_7549,73,50
7550,Student_7550,64,62
7551,Student_7551,99,88
7552,Student_7552,73,98
7553,Student_7553,66,68
7554,Student_7554,62,95
7555,Student_7555,93,51
7556,Student_7556,57,62
7557,Student_7557,59,85
7558,Student_7558,89,82
7559,Student_7559,53,53
7560,Student_7560,97,76
7561,Student_7561,89,62
7562,Student_7562,96,64
7563,Student_7563,56,92
7564,Student_7564,83,90
7565,Student_7565,60,73
7566,Student_7566,74,71
7567,Student_7567,64,96
7568,Student_7568,61,85
7569,Student_7569,91,89
7570,Student_7570,88,52
7571,Student_7571,61,81
7572,Student_7572,50,72
7573,Student_7573,68,75
7574,Student_7574,79,91
7575,Student_7575,74,77
7576,Student_7576,89,99
7577,Student_7577,62,76
7578,Student_7578,68,51
7579,Student_7579,94,83
7580,Student_7580,76,99
7581,Student_7581,73,55
7582,Student_7582,69,54
7583,Student_7583,60,68
7584,Student_7584,61,100
7585,Student_7585,75,78
7586,Student_7586,80,56
7587,Student_7587,88,87
7588,Student_7588,54,95
7589,Student_7589,86,85
7590,Student_7590,63,70
7591,Student_7591,58,91
7592,Student_7592,63,91
7593,Student_7593,70,69
7594,Student_7594,69,84
7595,Student_7595,60,99
7596,Student_7596,73,56
7597,Student_7597,64,69
7598,Student_7598,90,84
7599,Student_7599,79,61
7600,Student_7600,50,56
7601,Student_7601,56,95
7602,Student_7602,82,73
7603,Student_7603,95,74
7604,Student_7604,76,99
7605,Student_7605,72,91
7606,Student_7606,55,90
7607,Student_7607,65,53
7608,Student_7608,60,87
7609,Student_7609,53,54
7610,Student_7610,81,53
7611,Student_7611,80,91
7612,Student_7612,53,94
7613,Student_7613,57,98
7614,Student_7614,51,55
7615,Student_7615,91,82
7616,Student_7616,81,58
7617,Student_7617,71,71
7618,Student_7618,68,93
7619,Student_7619,77,97
7620,Student_7620,74,70
7621,Student_7621,91,57
7622,Student_7622,77,73
7623,Student_7623,55,85
7624,Student_7624,95,74
7625,Student_7625,67,91
7626,Student_7626,55,88
7627,Student_7627,56,83
7628,Student_7628,96,96
7629,Student_7629,54,75
7630,Student_7630,68,89
7631,Student_7631,62,58
7632,Student_7632,69,78
7633,Student_7633,53,93
7634,Student_7634,90,75
7635,Student_7635,95,66
7636,Student_7636,55,75
7637,Student_7637,100,67
7638,Student_7638,79,60
7639,Student_7639,64,90
7640,Student_7640,75,89
7641,Student_7641,52,88
7642,Student_7642,83,82
7643,Student_7643,63,92
7644,Student_7644,79,61
7645,Student_7645,74,74
7646,Student_7646,61,77
7647,Student_7647,55,85
7648,Student_7648,96,51
7649,Student_7649,87,53
7650,Student_7650,52,75
7651,Student_7651,63,62
7652,Student_7652,98,68
7653,Student_7653,81,87
7654,Student_7654,70,63
7655,Student_7655,51,52
7656,Student_7656,87,87
7657,Student_7657,74,77
7658,Student_7658,98,84
7659,Student_7659,57,92
7660,Student_7660,92,76
7661,Student_7661,65,100
7662,Student_7662,50,80
7663,Student_7663,87,85
7664,Student_7664,56,61
7665,Student_7665,82,92
7666,Student_7666,62,68
7667,Student_7667,52,85
7668,Student_7668,60,51
7669,Student_7669,95,77
7670,Student_7670,77,62
7671,Student_7671,53,78
7672,Student_7672,69,86
7673,Student_7673,76,67
7674,Student_7674,52,92
7675,Student_7675,77,97
7676,Student_7676,84,98
7677,Student_7677,99,53
7678,Student_7678,89,92
7679,Student_7679,71,67
7680,Student_7680,78,59
7681,Student_7681,75,94
7682,Student_7682,72,77
7683,Student_7683,100,87
7684,Student_7684,60,99
7685,Student_7685,75,53
7686,Student_7686,76,57
7687,Student_7687,76,69
7688,Student_7688,51,64
7689,Student_7689,92,79
7690,Student_7690,78,91
7691,Student_7691,100,54
7692,Student_7692,70,92
7693,Student_7693,69,61
7694,Student_7694,62,76
7695,Student_7695,88,94
7696,Student_7696,56,50
7697,Student_7697,66,82
7698,Student_7698,97,55
7699,Student_7699,91,50
7700,Student_7700,92,71
7701,Student_7701,64,65
7702,Student_7702,75,86
7703,Student_7703,75,71
7704,Student_7704,50,54
7705,Student_7705,100,52
7706,Student_7706,82,70
7707,Student_7707,79,96
7708,Student_7708,87,69
7709,Student_7709,50,51
7710,Student_7710,66,93
7711,Student_7711,55,91
7712,Student_7712,77,96
7713,Student_7713,67,61
7714,Student_7714,89,69
7715,Student_7715,66,60
7716,Student_7716,65,91
7717,Student_7717,53,73
7718,Student_7718,90,61
7719,Student_7719,96,54
7720,Student_7720,92,94
7721,Student_7721,74,95
7722,Student_7722,85,50
7723,Student_7723,71,96
7724,Student_7724,74,74
7725,Student_7725,60,61
7726,Student_7726,69,61
7727,Student_7727,81,76
7728,Student_7728,100,89
7729,Student_7729,56,96
7730,Student_7730,82,77
7731,Student_7731,83,80
7732,Student_7732,77,87
7733,Student_7733,51,83
7734,Student_7734,59,99
7735,Student_7735,91,71
7736,Student_7736,66,82
7737,Student_7737,80,86
7738,Student_7738,50,50
7739,Student_7739,70,61
7740,Student_7740,76,78
7741,Student_7741,72,58
7742,Student_7742,65,50
7743,Student_7743,84,95
7744,Student_7744,96,82
7745,Student_7745,100,50
7746,Student_7746,82,83
7747,Student_7747,56,68
7748,Student_7748,87,57
7749,Student_7749,59,85
7750,Student_7750,62,85
7751,Student_7751,97,77
7752,Student_7752,94,75
7753,Student_7753,83,61
7754,Student_7754,98,74
7755,Student_7755,96,67
7756,Student_7756,85,84
7757,Student_7757,94,67
7758,Student_7758,53,59
7759,Student_7759,55,51
7760,Student_7760,68,95
7761,Student_7761,53,77
7762,Student_7762,88,90
7763,Student_7763,55,88
7764,Student_7764,76,58
7765,Student_7765,70,97
7766,Student_7766,68,85
7767,Student_7767,72,73
7768,Student_7768,80,58
7769,Student_7769,59,87
7770,Student_7770,63,62
7771,Student_7771,99,73
7772,Student_7772,81,70
7773,Student_7773,71,53
7774,Student_7774,64,77
7775,Student_7775,94,75
7776,Student_7776,87,95
7777,Student_7777,92,63
7778,Student_7778,97,61
7779,Student_7779,66,59
7780,Student_7780,68,50
7781,Student_7781,58,61
7782,Student_7782,68,83
7783,Student_7783,92,88
7784,Student_7784,86,62
7785,Student_7785,77,75
7786,Student_7786,61,79
7787,Student_7787,79,79
7788,Student_7788,79,68
7789,Student_7789,67,62
7790,Student_7790,89,68
7791,Student_7791,71,56
7792,Student_7792,62,75
7793,Student_7793,80,89
7794,Student_7794,93,80
7795,Student_7795,67,80
7796,Student_7796,64,86
7797,Student_7797,63,62
7798,Student_7798,71,55
7799,Student_7799,62,53
7800,Student_7800,61,71
7801,Student_7801,60,54
7802,Student_7802,89,77
7803,Student_7803,62,89
7804,Student_7804,92,65
7805,Student_7805,65,67
7806,Student_7806,77,80
7807,Student_7807,85,86
7808,Student_7808,88,54
7809,Student_7809,76,64
7810,Student_7810,64,85
7811,Student_7811,71,84
7812,Student_7812,95,56
7813,Student_7813,57,62
7814,Student_7814,53,77
7815,Student_7815,83,78
7816,Student_7816,56,64
7817,Student_7817,57,95
7818,Student_7818,83,61
7819,Student_7819,70,98
7820,Student_7820,63,97
7821,Student_7821,71,78
7822,Student_7822,61,99
7823,Student_7823,57,64
7824,Student_7824,69,66
7825,Student_7825,52,94
7826,Student_7826,85,75
7827,Student_7827,56,91
7828,Student_7828,87,80
7829,Student_7829,73,93
7830,Student_7830,92,68
7831,Student_7831,56,67
7832,Student_7832,61,88
7833,Student_7833,70,53
7834,Student_7834,82,95
7835,Student_7835,52,84
7836,Student_7836,79,63
7837,Student_7837,82,84
7838,Student_7838,100,61
7839,Student_7839,63,58
7840,Student_7840,64,64
7841,Student_7841,54,76
7842,Student_7842,99,87
7843,Student_7843,76,84
7844,Student_7844,51,81
7845,Student_7845,60,63
7846,Student_7846,99,61
7847,Student_7847,91,60
7848,Student_7848,89,97
7849,Student_7849,98,72
7850,Student_7850,96,64
7851,Student_7851,67,54
7852,Student_7852,68,61
7853,Student_7853,100,50
7854,Student_7854,69,70
7855,Student_7855,92,54
7856,Student_7856,53,63
7857,Student_7857,80,87
7858,Student_7858,87,72
7859,Student_7859,74,64
7860,Student_7860,66,98
7861,Student_7861,63,78
7862,Student_7862,77,94
7863,Student_7863,76,66
7864,Student_7864,53,52
7865,Student_7865,100,93
7866,Student_7866,71,52
7867,Student_7867,89,95
7868,Student_7868,70,82
7869,Student_7869,70,95
7870,Student_7870,100,72
7871,Student_7871,96,73
7872,Student_7872,69,73
7873,Student_7873,93,55
7874,Student_7874,80,66
7875,Student_7875,79,73
7876,Student_7876,58,50
7877,Student_7877,85,93
7878,Student_7878,58,58
7879,Student_7879,76,81
7880,Student_7880,87,60
7881,Student_7881,86,100
7882,Student_7882,73,75
7883,Student_7883,93,67
7884,Student_7884,92,91
7885,Student_7885,50,72
7886,Student_7886,81,90
7887,Student_7887,69,73
7888,Student_7888,79,84
7889,Student_7889,53,71
7890,Student_7890,52,65
7891,Student_7891,78,50
7892,Student_7892,79,99
7893,Student_7893,86,69
7894,Student_7894,93,55
7895,Student_7895,73,50
7896,Student_7896,58,54
7897,Student_7897,62,75
7898,Student_7898,80,58
7899,Student_7899,53,53
7900,Student_7900,89,85
7901,Student_7901,69,68
7902,Student_7902,51,91
7903,Student_7903,69,85
7904,Student_7904,72,96
7905,Student_7905,70,78
7906,Student_7906,90,73
7907,Student_7907,68,87
7908,Student_7908,67,87
7909,Student_7909,99,63
7910,Student_7910,61,69
7911,Student_7911,75,97
7912,Student_7912,93,100
7913,Student_7913,60,67
7914,Student_7914,68,55
7915,Student_7915,75,94
7916,Student_7916,98,88
7917,Student_7917,73,89
7918,Student_7918,63,84
7919,Student_7919,66,77
7920,Student_7920,74,75
7921,Student_7921,76,72
7922,Student_7922,56,92
7923,Student_7923,74,55
7924,Student_7924,80,84
7925,Student_7925,76,82
7926,Student_7926,80,75
7927,Student_7927,98,81
7928,Student_7928,61,88
7929,Student_7929,71,75
7930,Student_7930,90,83
7931,Student_7931,60,67
7932,Student_7932,91,94
7933,Student_7933,84,63
7934,Student_7934,82,62
7935,Student_7935,77,99
7936,Student_7936,80,50
7937,Student_7937,78,70
7938,Student_7938,86,92
7939,Student_7939,82,64
7940,Student_7940,69,54
7941,Student_7941,68,90
7942,Student_7942,67,92
7943,Student_7943,88,70
7944,Student_7944,83,75
7945,Student_7945,86,92
7946,Student_7946,89,91
7947,Student_7947,65,55
7948,Student_7948,52,95
7949,Student_7949,80,94
7950,Student_7950,65,50
7951,Student_7951,76,65
7952,Student_7952,88,65
7953,Student_7953,73,97
7954,Student_7954,55,81
7955,Student_7955,99,65
7956,Student_7956,56,98
7957,Student_7957,88,79
7958,Student_7958,55,58
7959,Student_7959,96,88
7960,Student_7960,78,58
7961,Student_7961,60,66
7962,Student_7962,65,76
7963,Student_7963,75,89
7964,Student_7964,87,69
7965,Student_7965,86,61
7966,Student_7966,100,68
7967,Student_7967,81,60
7968,Student_7968,72,91
7969,Student_7969,85,75
7970,Student_7970,100,55
7971,Student_7971,99,98
7972,Student_7972,56,61
7973,Student_7973,75,65
7974,Student_7974,75,71
7975,Student_7975,95,96
7976,Student_7976,78,81
7977,Student_7977,68,80
7978,Student_7978,84,92
7979,Student_7979,70,97
7980,Student_7980,81,59
7981,Student_7981,79,51
7982,Student_7982,95,57
7983,Student_7983,93,89
7984,Student_7984,53,76
7985,Student_7985,71,65
7986,Student_7986,63,60
7987,Student_7987,82,59
7988,Student_7988,88,54
7989,Student_7989,63,50
7990,Student_7990,98,99
7991,Student_7991,52,78
7992,Student_7992,68,86
7993,Student_7993,50,56
7994,Student_7994,81,71
7995,Student_7995,86,98
7996,Student_7996,94,74
7997,Student_7997,66,91
7998,Student_7998,85,55
7999,Student_7999,68,64
8000,Student_8000,86,55
8001,Student_8001,59,79
8002,Student_8002,59,69
8003,Student_8003,98,52
8004,Student_8004,78,87
8005,Student_8005,66,69
8006,Student_8006,97,84
8007,Student_8007,64,63
8008,Student_8008,66,66
8009,Student_8009,79,72
8010,Student_8010,57,85
8011,Student_8011,69,55
8012,Student_8012,63,53
8013,Student_8013,80,79
8014,Student_8014,70,66
8015,Student_8015,58,64
8016,Student_8016,96,56
8017,Student_8017,99,55
8018,Student_8018,63,52
8019,Student_8019,92,70
8020,Student_8020,62,94
8021,Student_8021,56,94
8022,Student_8022,75,57
8023,Student_8023,82,89
8024,Student_8024,100,53
8025,Student_8025,52,77
8026,Student_8026,69,78
8027,Student_8027,60,55
8028,Student_8028,91,87
8029,Student_8029,57,89
8030,Student_8030,56,91
8031,Student_8031,69,90
8032,Student_8032,94,64
8033,Student_8033,67,79
8034,Student_8034,72,88
8035,Student_8035,57,67
8036,Student_8036,62,55
8037,Student_8037,51,75
8038,Student_8038,80,57
8039,Student_8039,86,75
8040,Student_8040,80,53
8041,Student_8041,99,87
8042,Student_8042,72,85
8043,Student_8043,81,72
8044,Student_8044,60,76
8045,Student_8045,82,68
8046,Student_8046,66,78
8047,Student_8047,53,59
8048,Student_8048,76,87
8049,Student_8049,71,50
8050,Student_8050,69,100
8051,Student_8051,86,72
8052,Student_8052,77,98
8053,Student_8053,84,75
8054,Student_8054,100,80
8055,Student_8055,53,84
8056,Student_8056,73,87
8057,Student_8057,100,78
8058,Student_8058,97,63
8059,Student_8059,76,57
8060,Student_8060,51,76
8061,Student_8061,85,82
8062,Student_8062,92,98
8063,Student_8063,100,63
8064,Student_8064,56,50
8065,Student_8065,60,70
8066,Student_8066,97,83
8067,Student_8067,59,56
8068,Student_8068,96,57
8069,Student_8069,62,84
8070,Student_8070,77,58
8071,Student_8071,90,76
8072,Student_8072,89,72
8073,Student_8073,51,67
8074,Student_8074,99,61
8075,Student_8075,63,77
8076,Student_8076,76,57
8077,Student_8077,81,76
8078,Student_8078,64,63
8079,Student_8079,56,55
8080,Student_8080,88,56
8081,Student_8081,95,91
8082,Student_8082,64,83
8083,Student_8083,89,68
8084,Student_8084,86,55
8085,Student_8085,86,68
8086,Student_8086,98,99
8087,Student_8087,73,94
8088,Student_8088,51,54
8089,Student_8089,74,56
8090,Student_8090,72,82
8091,Student_8091,56,96
8092,Student_8092,69,58
8093,Student_8093,92,88
8094,Student_8094,52,58
8095,Student_8095,64,78
8096,Student_8096,98,65
8097,Student_8097,87,65
8098,Student_8098,90,82
8099,Student_8099,59,89
8100,Student_8100,91,55
8101,Student_8101,84,78
8102,Student_8102,91,79
8103,Student_8103,84,62
8104,Student_8104,59,60
8105,Student_8105,67,67
8106,Student_8106,87,95
8107,Student_8107,65,52
8108,Student_8108,65,84
8109,Student_8109,71,70
8110,Student_8110,65,96
8111,Student_8111,72,82
8112,Student_8112,77,59
8113,Student_8113,88,66
8114,Student_8114,51,50
8115,Student_8115,60,62
8116,Student_8116,79,88
8117,Student_8117,65,69
8118,Student_8118,86,64
8119,Student_8119,80,62
8120,Student_8120,97,93
8121,Student_8121,72,59
8122,Student_8122,94,96
8123,Student_8123,93,53
8124,Student_8124,95,78
8125,Student_8125,56,96
8126,Student_8126,71,50
8127,Student_8127,75,55
8128,Student_8128,59,95
8129,Student_8129,56,52
8130,Student_8130,78,82
8131,Student_8131,67,62
8132,Student_8132,59,55
8133,Student_8133,96,50
8134,Student_8134,80,77
8135,Student_8135,77,88
8136,Student_8136,60,95
8137,Student_8137,69,61
8138,Student_8138,77,66
8139,Student_8139,83,94
8140,Student_8140,57,65
8141,Student_8141,91,68
8142,Student_8142,50,75
8143,Student_8143,83,95
8144,Student_8144,57,92
8145,Student_8145,53,96
8146,Student_8146,74,81
8147,Student_8147,59,67
8148,Student_8148,93,94
8149,Student_8149,89,80
8150,Student_8150,70,80
8151,Student_8151,66,88
8152,Student_8152,63,58
8153,Student_8153,84,51
8154,Student_8154,52,77
8155,Student_8155,63,68
8156,Student_8156,90,52
8157,Student_8157,63,58
8158,Student_8158,52,87
8159,Student_8159,73,94
8160,Student_8160,81,81
8161,Student_8161,97,87
8162,Student_8162,61,95
8163,Student_8163,85,59
8164,Student_8164,81,98
8165,Student_8165,56,99
8166,Student_8166,78,67
8167,Student_8167,89,52
8168,Student_8168,83,88
8169,Student_8169,92,81
8170,Student_8170,99,92
8171,Student_8171,84,68
8172,Student_8172,90,78
8173,Student_8173,79,90
8174,Student_8174,66,60
8175,Student_8175,97,72
8176,Student_8176,87,86
8177,Student_8177,90,95
8178,Student_8178,55,55
8179,Student_8179,100,96
8180,Student_8180,87,57
8181,Student_8181,86,81
8182,Student_8182,59,100
8183,Student_8183,52,61
8184,Student_8184,62,87
8185,Student_8185,58,98
8186,Student_8186,100,56
8187,Student_8187,91,60
8188,Student_8188,50,75
8189,Student_8189,79,71
8190,Student_8190,58,81
8191,Student_8191,88,85
8192,Student_8192,74,97
8193,Student_8193,67,59
8194,Student_8194,82,90
8195,Student_8195,89,81
8196,Student_8196,85,55
8197,Student_8197,57,68
8198,Student_8198,52,100
8199,Student_8199,70,83
8200,Student_8200,64,77
8201,Student_8201,56,73
8202,Student_8202,63,62
8203,Student_8203,83,60
8204,Student_8204,60,96
8205,Student_8205,84,89
8206,Student_8206,97,74
8207,Student_8207,70,66
8208,Student_8208,86,76
8209,Student_8209,56,72
8210,Student_8210,89,72
8211,Student_8211,63,82
8212,Student_8212,52,59
8213,Student_8213,88,98
8214,Student_8214,50,77
8215,Student_8215,73,65
8216,Student_8216,90,69
8217,Student_8217,78,95
8218,Student_8218,76,65
8219,Student_8219,84,54
8220,Student_8220,83,75
8221,Student_8221,71,55
8222,Student_8222,97,88
8223,Student_8223,97,55
8224,Student_8224,96,52
8225,Student_8225,95,63
8226,Student_8226,76,58
8227,Student_8227,77,60
8228,Student_8228,81,54
8229,Student_8229,60,97
8230,Student_8230,64,91
8231,Student_8231,53,52
8232,Student_8232,56,91
8233,Student_8233,97,89
8234,Student_8234,85,89
8235,Student_8235,59,98
8236,Student_8236,95,51
8237,Student_8237,69,99
8238,Student_8238,91,89
8239,Student_8239,81,67
8240,Student_8240,59,75
8241,Student_8241,54,89
8242,Student_8242,96,72
8243,Student_8243,81,63
8244,Student_8244,73,94
8245,Student_8245,71,68
8246,Student_8246,56,69
8247,Student_8247,52,61
8248,Student_8248,52,91
8249,Student_8249,77,99
8250,Student_8250,100,70
8251,Student_8251,50,55
8252,Student_8252,97,88
8253,Student_8253,73,99
8254,Student_8254,57,86
8255,Student_8255,59,100
8256,Student_8256,71,80
8257,Student_8257,83,74
8258,Student_8258,96,67
8259,Student_8259,84,65
8260,Student_8260,54,59
8261,Student_8261,71,98
8262,Student_8262,66,95
8263,Student_8263,69,77
8264,Student_8264,54,95
8265,Student_8265,92,99
8266,Student_8266,69,72
8267,Student_8267,90,75
8268,Student_8268,53,71
8269,Student_8269,52,95
8270,Student_8270,83,70
8271,Student_8271,91,100
8272,Student_8272,87,81
8273,Student_8273,52,59
8274,Student_8274,55,91
8275,Student_8275,94,51
8276,Student_8276,56,82
8277,Student_8277,51,58
8278,Student_8278,61,57
8279,Student_8279,87,97
8280,Student_8280,67,62
8281,Student_8281,62,63
8282,Student_8282,66,78
8283,Student_8283,98,100
8284,Student_8284,68,96
8285,Student_8285,85,69
8286,Student_8286,99,62
8287,Student_8287,100,54
8288,Student_8288,100,65
8289,Student_8289,56,97
8290,Student_8290,50,60
8291,Student_8291,61,74
8292,Student_8292,71,91
8293,Student_8293,89,50
8294,Student_8294,60,94
8295,Student_8295,74,79
8296,Student_8296,54,88
8297,Student_8297,66,89
8298,Student_8298,88,72
8299,Student_8299,71,85
8300,Student_8300,59,66
8301,Student_8301,81,92
8302,Student_8302,56,87
8303,Student_8303,53,58
8304,Student_8304,83,88
8305,Student_8305,95,98
8306,Student_8306,50,74
8307,Student_8307,98,55
8308,Student_8308,70,86
8309,Student_8309,88,74
8310,Student_8310,91,78
8311,Student_8311,96,55
8312,Student_8312,55,80
8313,Student_8313,91,94
8314,Student_8314,79,63
8315,Student_8315,59,67
8316,Student_8316,84,55
8317,Student_8317,65,77
8318,Student_8318,98,58
8319,Student_8319,92,74
8320,Student_8320,85,90
8321,Student_8321,83,70
8322,Student_8322,61,52
8323,Student_8323,83,61
8324,Student_8324,73,74
8325,Student_8325,71,96
8326,Student_8326,59,100
8327,Student_8327,86,85
8328,Student_8328,84,75
8329,Student_8329,53,88
8330,Student_8330,54,65
8331,Student_8331,99,76
8332,Student_8332,95,75
8333,Student_8333,87,75
8334,Student_8334,79,69
8335,Student_8335,93,80
8336,Student_8336,50,100
8337,Student_8337,79,56
8338,Student_8338,53,81
8339,Student_8339,80,70
8340,Student_8340,73,68
8341,Student_8341,100,97
8342,Student_8342,93,61
8343,Student_8343,69,100
8344,Student_8344,100,64
8345,Student_8345,74,90
8346,Student_8346,57,63
8347,Student_8347,51,51
8348,Student_8348,83,62
8349,Student_8349,79,62
8350,Student_8350,52,91
8351,Student_8351,74,94
8352,Student_8352,69,88
8353,Student_8353,89,86
8354,Student_8354,54,97
8355,Student_8355,54,58
8356,Student_8356,88,67
8357,Student_8357,78,57
8358,Student_8358,50,72
8359,Student_8359,96,57
8360,Student_8360,56,97
8361,Student_8361,74,94
8362,Student_8362,96,78
8363,Student_8363,59,85
8364,Student_8364,84,94
8365,Student_8365,52,64
8366,Student_8366,82,97
8367,Student_8367,51,79
8368,Student_8368,78,92
8369,Student_8369,83,63
8370,Student_8370,85,84
8371,Student_8371,54,83
8372,Student_8372,55,67
8373,Student_8373,80,92
8374,Student_8374,86,81
8375,Student_8375,85,59
8376,Student_8376,61,56
8377,Student_8377,59,54
8378,Student_8378,70,53
8379,Student_8379,79,68
8380,Student_8380,72,54
8381,Student_8381,96,84
8382,Student_8382,67,73
8383,Student_8383,57,66
8384,Student_8384,53,88
8385,Student_8385,96,95
8386,Student_8386,65,64
8387,Student_8387,80,87
8388,Student_8388,66,98
8389,Student_8389,80,60
8390,Student_8390,50,56
8391,Student_8391,66,73
8392,Student_8392,69,97
8393,Student_8393,100,95
8394,Student_8394,64,51
8395,Student_8395,88,91
8396,Student_8396,88,89
8397,Student_8397,50,77
8398,Student_8398,63,66
8399,Student_8399,72,72
8400,Student_8400,63,52
8401,Student_8401,93,92
8402,Student_8402,53,85
8403,Student_8403,55,66
8404,Student_8404,70,54
8405,Student_8405,51,65
8406,Student_8406,83,78
8407,Student_8407,88,82
8408,Student_8408,85,51
8409,Student_8409,61,69
8410,Student_8410,79,66
8411,Student_8411,92,91
8412,Student_8412,79,84
8413,Student_8413,88,54
8414,Student_8414,97,100
8415,Student_8415,50,68
8416,Student_8416,72,63
8417,Student_8417,92,73
8418,Student_8418,68,91
8419,Student_8419,76,59
8420,Student_8420,96,83
8421,Student_8421,63,87
8422,Student_8422,73,81
8423,Student_8423,67,88
8424,Student_8424,90,91
8425,Student_8425,70,59
8426,Student_8426,53,86
8427,Student_8427,76,92
8428,Student_8428,79,60
8429,Student_8429,68,71
8430,Student_8430,78,56
8431,Student_8431,75,94
8432,Student_8432,77,92
8433,Student_8433,61,51
8434,Student_8434,64,85
8435,Student_8435,56,56
8436,Student_8436,86,52
8437,Student_8437,93,97
8438,Student_8438,98,81
8439,Student_8439,69,74
8440,Student_8440,81,80
8441,Student_8441,82,70
8442,Student_8442,75,75
8443,Student_8443,57,71
8444,Student_8444,58,62
8445,Student_8445,97,97
8446,Student_8446,80,77
8447,Student_8447,57,89
8448,Student_8448,61,80
8449,Student_8449,64,81
8450,Student_8450,82,71
8451,Student_8451,87,55
8452,Student_8452,81,58
8453,Student_8453,69,65
8454,Student_8454,85,85
8455,Student_8455,89,96
8456,Student_8456,93,87
8457,Student_8457,86,73
8458,Student_8458,90,61
8459,Student_8459,80,77
8460,Student_8460,90,64
8461,Student_8461,96,100
8462,Student_8462,81,87
8463,Student_8463,80,91
8464,Student_8464,72,72
8465,Student_8465,94,68
8466,Student_8466,61,56
8467,Student_8467,63,75
8468,Student_8468,81,53
8469,Student_8469,80,56
8470,Student_8470,89,61
8471,Student_8471,51,93
8472,Student_8472,99,57
8473,Student_8473,60,71
8474,Student_8474,76,54
8475,Student_8475,83,60
8476,Student_8476,89,91
8477,Student_8477,63,68
8478,Student_8478,87,75
8479,Student_8479,69,57
8480,Student_8480,69,97
8481,Student_8481,91,65
8482,Student_8482,85,71
8483,Student_8483,71,55
8484,Student_8484,91,79
8485,Student_8485,93,80
8486,Student_8486,52,77
